date,region,city,crime_type,latitude,longitude,severity
2024-10-15,Костанайская область,Костанай,Грабёж,53.2418,63.6769,2
2024-10-15,Жамбылская область,Тараз,Кража,42.901,71.4023,2
2024-10-16,Астана,Астана,Грабёж,51.1583,71.3546,2
2024-10-16,Алматы,Алматы,Кража,43.3128,76.7654,1
2024-10-16,Алматинская область,Талдыкорган,Разбой,43.2311,76.773,3
2024-10-16,Астана,Астана,Разбой,51.1228,71.3864,4
2024-10-16,Алматы,Алматы,Убийство,43.1395,76.9134,5
2024-10-17,Акмолинская область,Кокшетау,Кража,51.2545,71.4317,1
2024-10-17,Мангистауская область,Актау,Кража,43.6063,51.2624,1
2024-10-17,Павлодарская область,Павлодар,Кража,52.2787,76.986,1
2024-10-17,Шымкент,Шымкент,Кража,42.4264,69.5051,2
2024-10-17,Карагандинская область,Караганда,Кража,49.8659,73.1583,2
2024-10-17,Алматинская область,Талдыкорган,Кража,43.1555,76.8116,1
2024-10-18,Алматинская область,Талдыкорган,Мошенничество,43.3101,76.9207,2
2024-10-18,Астана,Астана,Мошенничество,51.2531,71.3624,2
2024-10-18,Алматы,Алматы,Грабёж,43.2482,76.8727,3
2024-10-18,Алматы,Алматы,Кража,43.1713,76.7643,2
2024-10-18,Мангистауская область,Актау,Грабёж,43.5657,51.2408,2
2024-10-19,Мангистауская область,Актау,Другое,43.5657,51.1816,1
2024-10-19,Астана,Астана,Грабёж,51.095,71.3713,2
2024-10-19,Алматы,Алматы,Разбой,43.2261,76.9313,4
2024-10-19,Алматы,Алматы,Грабёж,43.162,76.7806,3
2024-10-20,Туркестанская область,Туркестан,Грабёж,43.3802,68.2116,2
2024-10-20,Акмолинская область,Кокшетау,Грабёж,51.139,71.5414,3
2024-10-20,Астана,Астана,Кража,51.2675,71.3658,1
2024-10-20,Алматы,Алматы,Грабёж,43.127,76.8053,2
2024-10-20,Шымкент,Шымкент,Кража,42.2426,69.5348,2
2024-10-20,Мангистауская область,Актау,Мошенничество,43.6655,51.0875,3
2024-10-20,Алматы,Алматы,Кража,43.2269,76.77,1
2024-10-20,Карагандинская область,Караганда,Кража,49.8266,73.0582,1
2024-10-21,Алматы,Алматы,Кража,43.1329,76.7561,2
2024-10-21,Алматинская область,Талдыкорган,Другое,43.1802,76.8804,2
2024-10-21,Алматы,Алматы,Грабёж,43.1985,76.8182,3
2024-10-21,Астана,Астана,Грабёж,51.2392,71.5386,2
2024-10-21,Алматинская область,Талдыкорган,Вымогательство,43.1643,76.8146,4
2024-10-21,Алматы,Алматы,Мошенничество,43.2446,76.8875,3
2024-10-22,Алматы,Алматы,Кража,43.1642,76.8253,1
2024-10-22,Астана,Астана,Грабёж,51.0948,71.3844,3
2024-10-22,Западно-Казахстанская область,Уральск,Кража,51.3344,51.3847,2
2024-10-22,Шымкент,Шымкент,Другое,42.2733,69.5839,2
2024-10-22,Западно-Казахстанская область,Уральск,Мошенничество,51.2428,51.3567,2
2024-10-22,Алматы,Алматы,Кража,43.278,76.8219,1
2024-10-23,Туркестанская область,Туркестан,Кража,43.2739,68.3136,1
2024-10-23,Алматы,Алматы,Кража,43.2082,76.8297,1
2024-10-23,Туркестанская область,Туркестан,Убийство,43.3356,68.3237,5
2024-10-23,Астана,Астана,Грабёж,51.1347,71.3718,2
2024-10-24,Акмолинская область,Кокшетау,Кража,51.0701,71.498,2
2024-10-24,Жамбылская область,Тараз,Разбой,42.8782,71.4212,4
2024-10-24,Кызылординская область,Кызылорда,Кража,44.9493,65.5476,2
2024-10-25,Кызылординская область,Кызылорда,Кража,44.8225,65.5395,1
2024-10-25,Атырауская область,Атырау,Разбой,47.1721,51.7861,4
2024-10-25,Шымкент,Шымкент,Грабёж,42.2747,69.6752,2
2024-10-25,Шымкент,Шымкент,Грабёж,42.4387,69.6255,2
2024-10-25,Карагандинская область,Караганда,Кража,49.801,73.0507,1
2024-10-25,Алматы,Алматы,Разбой,43.1385,76.9086,3
2024-10-25,Восточно-Казахстанская область,Усть-Каменогорск,Разбой,49.9636,82.609,4
2024-10-25,Восточно-Казахстанская область,Усть-Каменогорск,Кража,50.0351,82.6806,1
2024-10-26,Астана,Астана,Кража,51.1022,71.4998,1
2024-10-26,Кызылординская область,Кызылорда,Грабёж,44.8101,65.5559,3
2024-10-27,Алматы,Алматы,Убийство,43.2868,76.8449,5
2024-10-27,Жамбылская область,Тараз,Мошенничество,42.8924,71.2851,2
2024-10-27,Алматы,Алматы,Мошенничество,43.3033,76.8185,3
2024-10-27,Шымкент,Шымкент,Убийство,42.4289,69.5468,5
2024-10-27,Восточно-Казахстанская область,Усть-Каменогорск,Грабёж,49.8932,82.5287,2
2024-10-27,Павлодарская область,Павлодар,Грабёж,52.188,77.0109,2
2024-10-27,Астана,Астана,Убийство,51.122,71.5242,5
2024-10-28,Актюбинская область,Актобе,Грабёж,50.3052,57.1269,3
2024-10-28,Костанайская область,Костанай,Кража,53.2338,63.6757,2
2024-10-28,Алматы,Алматы,Грабёж,43.1643,76.752,3
2024-10-28,Алматы,Алматы,Кража,43.1336,76.9262,1
2024-10-29,Мангистауская область,Актау,Грабёж,43.6263,51.1552,2
2024-10-29,Актюбинская область,Актобе,Разбой,50.3147,57.0995,3
2024-10-30,Актюбинская область,Актобе,Грабёж,50.2981,57.1762,3
2024-10-30,Шымкент,Шымкент,Кража,42.3123,69.6507,1
2024-10-30,Астана,Астана,Кража,51.2018,71.3958,2
2024-10-30,Туркестанская область,Туркестан,Кража,43.2202,68.1626,2
2024-10-30,Алматинская область,Талдыкорган,Кража,43.3152,76.7972,2
2024-10-30,Жамбылская область,Тараз,Мошенничество,42.9807,71.4594,2
2024-10-30,Шымкент,Шымкент,Кража,42.2745,69.5508,1
2024-10-30,Астана,Астана,Кража,51.205,71.4751,2
2024-10-31,Западно-Казахстанская область,Уральск,Мошенничество,51.1755,51.3847,2
2024-10-31,Восточно-Казахстанская область,Усть-Каменогорск,Мошенничество,49.9525,82.6857,2
2024-10-31,Павлодарская область,Павлодар,Другое,52.3549,77.0661,3
2024-11-01,Алматы,Алматы,Кража,43.1541,76.9222,2
2024-11-01,Кызылординская область,Кызылорда,Кража,44.8457,65.5689,2
2024-11-01,Астана,Астана,Кража,51.1538,71.4348,1
2024-11-01,Туркестанская область,Туркестан,Грабёж,43.347,68.2257,2
2024-11-01,Алматинская область,Талдыкорган,Разбой,43.2043,76.896,3
2024-11-02,Туркестанская область,Туркестан,Грабёж,43.3364,68.2472,2
2024-11-02,Алматинская область,Талдыкорган,Грабёж,43.1418,76.7638,2
2024-11-02,Алматы,Алматы,Грабёж,43.2333,76.8803,3
2024-11-02,Карагандинская область,Караганда,Разбой,49.8297,73.201,3
2024-11-03,Актюбинская область,Актобе,Кража,50.3744,57.119,1
2024-11-03,Алматы,Алматы,Грабёж,43.3065,76.8233,3
2024-11-03,Алматы,Алматы,Кража,43.1233,76.9332,2
2024-11-03,Атырауская область,Атырау,Грабёж,47.0579,51.9405,2
2024-11-03,Северо-Казахстанская область,Петропавловск,Разбой,54.9056,69.1028,3
2024-11-04,Алматы,Алматы,Разбой,43.3083,76.7984,4
2024-11-04,Алматы,Алматы,Кража,43.1364,76.9342,1
2024-11-04,Восточно-Казахстанская область,Усть-Каменогорск,Кража,49.9171,82.5849,1
2024-11-04,Западно-Казахстанская область,Уральск,Кража,51.196,51.4405,2
2024-11-04,Алматы,Алматы,Разбой,43.312,76.7819,3
2024-11-04,Алматы,Алматы,Кража,43.2661,76.8146,2
2024-11-04,Шымкент,Шымкент,Грабёж,42.3724,69.5697,2
2024-11-05,Алматы,Алматы,Грабёж,43.1634,76.8976,3
2024-11-05,Восточно-Казахстанская область,Усть-Каменогорск,Изнасилование,49.92,82.52,5
2024-11-05,Атырауская область,Атырау,Мошенничество,47.1215,51.9464,3
2024-11-05,Астана,Астана,Разбой,51.1325,71.4202,3
2024-11-05,Алматы,Алматы,Кража,43.1302,76.8174,2
2024-11-05,Алматы,Алматы,Мошенничество,43.1903,76.774,3
2024-11-06,Туркестанская область,Туркестан,Кража,43.3399,68.2666,2
2024-11-06,Алматы,Алматы,Грабёж,43.1995,76.9425,2
2024-11-06,Карагандинская область,Караганда,Грабёж,49.8269,73.0871,3
2024-11-06,Карагандинская область,Караганда,Грабёж,49.8554,73.1743,2
2024-11-06,Шымкент,Шымкент,Кража,42.2455,69.6209,2
2024-11-06,Актюбинская область,Актобе,Кража,50.2653,57.243,1
2024-11-06,Костанайская область,Костанай,Кража,53.2369,63.6486,2
2024-11-07,Алматы,Алматы,Кража,43.2601,76.8466,2
2024-11-07,Туркестанская область,Туркестан,Кража,43.3561,68.2368,2
2024-11-07,Шымкент,Шымкент,Грабёж,42.4145,69.5043,3
2024-11-07,Актюбинская область,Актобе,Кража,50.3502,57.1131,1
2024-11-07,Алматы,Алматы,Мошенничество,43.2661,76.9255,3
2024-11-08,Шымкент,Шымкент,Кража,42.3341,69.6329,2
2024-11-08,Актюбинская область,Актобе,Кража,50.3416,57.1039,1
2024-11-08,Мангистауская область,Актау,Разбой,43.7187,51.1376,4
2024-11-09,Астана,Астана,Разбой,51.2062,71.4577,4
2024-11-09,Павлодарская область,Павлодар,Грабёж,52.1872,76.8912,3
